Province/State,Country/Region,Continent,Lat,Long,Date,Confirmed,Deaths,Recovered
French Guiana,France,Europe,3.9339,-53.1258,2020-04-18,96,0,64
French Polynesia,France,Europe,-17.6797,149.4068,2020-04-18,55,0,2
Guadeloupe,France,Europe,16.265,-61.551,2020-04-18,148,8,73
Mayotte,France,Europe,-12.8275,45.166244,2020-04-18,254,4,117
New Caledonia,France,Europe,-20.904305,165.618042,2020-04-18,18,0,14
Reunion,France,Europe,-21.1151,55.5364,2020-04-18,407,0,237
Saint Barthelemy,France,Europe,17.9,-62.8333,2020-04-18,6,0,5
St Martin,France,Europe,18.0708,-63.0501,2020-04-18,37,2,19
Martinique,France,Europe,14.6415,-61.0242,2020-04-18,158,8,73
,France,Europe,46.2276,2.2137,2020-04-18,146906,19303,35379
,Gabon,Africa,-0.8037,11.6094,2020-04-18,108,1,7
,Gambia,Africa,13.4432,-15.3101,2020-04-18,9,1,2
,Georgia,Asia,42.3154,43.3569,2020-04-18,388,4,86
,Germany,Europe,51.165691,10.451526,2020-04-18,143342,4459,85400
,Ghana,Africa,7.9465,-1.0232,2020-04-18,834,9,99
,Greece,Europe,39.0742,21.8243,2020-04-18,2235,110,269
,Guatemala,North America,15.7835,-90.2308,2020-04-18,235,7,21
,Guinea,Africa,9.9456,-9.6966,2020-04-18,518,3,65
,Guyana,South America,4.860416000000002,-58.93018000000001,2020-04-18,63,6,9
,Haiti,North America,18.9712,-72.2852,2020-04-18,44,3,0
,Holy See,Others,41.9029,12.4534,2020-04-18,8,0,2
,Honduras,North America,15.2,-86.2419,2020-04-18,457,46,10
,Hungary,Europe,47.1625,19.5033,2020-04-18,1834,172,231
,Iceland,Europe,64.9631,-19.0208,2020-04-18,1760,9,1291
,India,Asia,20.593684,78.96288,2020-04-18,15722,521,2463
,Indonesia,Asia,-0.7893,113.9213,2020-04-18,6248,535,631
,Iran,Asia,32.427908,53.68804599999999,2020-04-18,80868,5031,55987
,Iraq,Asia,33.223191,43.679291,2020-04-18,1513,82,953
,Ireland,Europe,53.1424,-7.6921,2020-04-18,14758,571,77
,Israel,Asia,31.046051,34.851612,2020-04-18,13265,164,3456
,Italy,Europe,41.87194,12.56738,2020-04-18,175925,23227,44927
,Jamaica,North America,18.1096,-77.2975,2020-04-18,163,5,25
,Japan,Asia,36.204824,138.252924,2020-04-18,10548,236,1069
,Jordan,Asia,31.24,36.51,2020-04-18,413,7,269
,Kazakhstan,Asia,48.0196,66.9237,2020-04-18,1615,17,377
,Kenya,Africa,-0.0236,37.9062,2020-04-18,262,12,60
,South Korea,Asia,35.90775700000001,127.766922,2020-04-18,10653,232,7937
,Kuwait,Asia,29.31166,47.481766,2020-04-18,1751,6,280
,Kyrgyzstan,Asia,41.20438,74.766098,2020-04-18,506,5,130
,Latvia,Europe,56.8796,24.6032,2020-04-18,712,5,88
,Lebanon,Asia,33.8547,35.8623,2020-04-18,672,21,99
,Liberia,Africa,6.4280550000000005,-9.429499,2020-04-18,76,7,7
,Liechtenstein,Europe,47.14,9.55,2020-04-18,79,1,77
,Lithuania,Europe,55.1694,23.8813,2020-04-18,1239,33,228
,Luxembourg,Europe,49.8153,6.1296,2020-04-18,3537,72,601
,Madagascar,Africa,-18.766947,46.869107,2020-04-18,120,0,35
,Malaysia,Asia,4.210483999999999,101.975766,2020-04-18,5305,88,3102
,Maldives,Asia,3.2028,73.2207,2020-04-18,35,0,16
,Malta,Europe,35.9375,14.3754,2020-04-18,426,3,99
,Mauritania,Africa,21.0079,-10.9408,2020-04-18,7,1,2
,Mauritius,Africa,-20.348404,57.552152,2020-04-18,325,9,180
,Mexico,North America,23.6345,-102.5528,2020-04-18,7497,650,2125
,Moldova,Europe,47.4116,28.3699,2020-04-18,2378,57,391
,Monaco,Europe,43.7333,7.4167,2020-04-18,94,3,22
,Mongolia,Asia,46.8625,103.8467,2020-04-18,31,0,5
,Montenegro,Europe,42.708678000000006,19.37439,2020-04-18,307,5,55
,Morocco,Africa,31.7917,-7.0926,2020-04-18,2685,137,314
,Namibia,Africa,-22.9576,18.4904,2020-04-18,16,0,6
,Nepal,Asia,28.1667,84.25,2020-04-18,31,0,2
Aruba,Netherlands,Europe,12.5211,-69.9683,2020-04-18,96,2,44
Curacao,Netherlands,Europe,12.1696,-68.99,2020-04-18,14,1,11
Sint Maarten,Netherlands,Europe,18.0425,-63.0548,2020-04-18,64,9,12
,Netherlands,Europe,52.1326,5.2913,2020-04-18,31589,3601,0
,New Zealand,Australia,-40.9006,174.886,2020-04-18,1422,11,867
,Nicaragua,North America,12.865416,-85.207229,2020-04-18,9,2,6
,Niger,Africa,17.607789,8.081666,2020-04-18,639,19,113
,Nigeria,Africa,9.082,8.6753,2020-04-18,542,19,166
,North Macedonia,Europe,41.6086,21.7453,2020-04-18,1170,49,164
,Norway,Europe,60.472,8.4689,2020-04-18,7036,164,32
,Oman,Asia,21.512583,55.92325500000001,2020-04-18,1180,6,176
,Pakistan,Asia,30.3753,69.3451,2020-04-18,8348,168,1868
,Panama,North America,8.538,-80.7821,2020-04-18,4210,116,122
,Papua New Guinea,Australia,-6.314993,143.95555,2020-04-18,7,0,0
,Paraguay,South America,-23.4425,-58.4438,2020-04-18,202,8,35
,Peru,South America,-9.19,-75.0152,2020-04-18,14420,348,6684
,Philippines,Asia,12.879721,121.774017,2020-04-18,6087,397,516
,Poland,Europe,51.9194,19.1451,2020-04-18,8742,347,981
,Portugal,Europe,39.3999,-8.2245,2020-04-18,19685,687,610
,Qatar,Asia,25.3548,51.1839,2020-04-18,5008,8,510
,Romania,Europe,45.9432,24.9668,2020-04-18,8418,421,1730
,Russia,Europe,61.52401,105.318756,2020-04-18,36793,313,3057
,Rwanda,Africa,-1.9403,29.8739,2020-04-18,144,0,69
,Saint Lucia,North America,13.9094,-60.9789,2020-04-18,15,0,11
,Saint Vincent and the Grenadines,North America,12.9843,-61.2872,2020-04-18,12,0,1
,San Marino,Europe,43.9424,12.4578,2020-04-18,455,39,60
,Saudi Arabia,Asia,23.885942,45.079162,2020-04-18,8274,92,1329
,Senegal,Africa,14.4974,-14.4524,2020-04-18,350,3,211
,Serbia,Europe,44.0165,21.0059,2020-04-18,5994,117,637
,Seychelles,Africa,-4.6796,55.492,2020-04-18,11,0,5
,Singapore,Asia,1.2833,103.8333,2020-04-18,5992,11,740
,Slovakia,Europe,48.669,19.699,2020-04-18,1089,11,213
,Slovenia,Europe,46.1512,14.9955,2020-04-18,1317,70,190
,Somalia,Africa,5.152149,46.199616,2020-04-18,135,7,2
,South Africa,Africa,-30.5595,22.9375,2020-04-18,3034,52,903
,Spain,Europe,40.463667,-3.74922,2020-04-18,191726,20043,74797
,Sri Lanka,Asia,7.873054,80.77179699999998,2020-04-18,254,7,86
,Sudan,Africa,12.8628,30.2176,2020-04-18,66,10,6
,Suriname,South America,3.9193,-56.0278,2020-04-18,10,1,6
,Sweden,Europe,60.128161,18.643501,2020-04-18,13822,1511,0
,Switzerland,Europe,46.8182,8.2275,2020-04-18,27404,1368,17100
,Taiwan,Asia,23.7,121.0,2020-04-18,398,6,178
,Tanzania,Africa,-6.369028,34.888822,2020-04-18,147,5,11
,Thailand,Asia,15.870032,100.992541,2020-04-18,2733,47,1787
,Togo,Africa,8.6195,0.8248,2020-04-18,84,5,49
,Trinidad and Tobago,North America,10.6918,-61.2225,2020-04-18,114,8,21
,Tunisia,Africa,33.886917,9.537499,2020-04-18,864,37,43
,Turkey,Asia,38.9637,35.2433,2020-04-18,82329,1890,10453
,Uganda,Africa,1.373333,32.290275,2020-04-18,55,0,22
,Ukraine,Europe,48.3794,31.1656,2020-04-18,5106,133,275
,United Arab Emirates,Asia,23.424076,53.847818,2020-04-18,6302,37,1188
Bermuda,United Kingdom,Europe,32.3078,-64.7505,2020-04-18,83,5,35
Cayman Islands,United Kingdom,Europe,19.3133,-81.2546,2020-04-18,61,1,7
Channel Islands,United Kingdom,Europe,49.3723,-2.3644,2020-04-18,484,21,73
Gibraltar,United Kingdom,Europe,36.1408,-5.3536,2020-04-18,132,0,111
Isle of Man,United Kingdom,Europe,54.2361,-4.5481,2020-04-18,297,6,180
Montserrat,United Kingdom,Europe,16.742498,-62.187366,2020-04-18,11,0,2
,United Kingdom,Europe,55.3781,-3.4360000000000004,2020-04-18,121437,18007,0
,Uruguay,South America,-32.5228,-55.7658,2020-04-18,517,9,298
,USA,North America,40.0,-100.0,2020-04-18,730337,40442,64840
,Uzbekistan,Asia,41.377491,64.585262,2020-04-18,1490,5,194
,Venezuela,South America,6.4238,-66.5897,2020-04-18,227,9,113
,Vietnam,Asia,14.058324,108.277199,2020-04-18,268,0,201
,Zambia,Africa,-13.133897,27.849332,2020-04-18,57,2,33
,Zimbabwe,Africa,-19.015438,29.154857,2020-04-18,25,3,2
Diamond Princess,Canada,North America,0.0,0.0,2020-04-18,0,1,0
,Dominica,North America,15.415,-61.371,2020-04-18,16,0,8
,Grenada,North America,12.1165,-61.679,2020-04-18,14,0,6
,Mozambique,Africa,-18.665695,35.529562,2020-04-18,35,0,0
,Syria,Asia,34.802075,38.99681500000001,2020-04-18,38,2,0
,Timor-Leste,Others,-8.874217,125.727539,2020-04-18,18,0,0
,Belize,North America,17.1899,-88.4976,2020-04-18,18,2,0
,Laos,Asia,19.85627,102.495496,2020-04-18,19,0,2
,Libya,Africa,26.3351,17.228331,2020-04-18,49,1,11
,West Bank and Gaza,Others,31.9522,35.2332,2020-04-18,313,2,69
,Guinea-Bissau,Africa,11.8037,-15.1804,2020-04-18,46,0,0
,Mali,Africa,17.570692,-3.996166000000001,2020-04-18,216,13,41
,Saint Kitts and Nevis,North America,17.357822,-62.782998,2020-04-18,14,0,0
Northwest Territories,Canada,North America,64.8255,-124.8457,2020-04-18,5,0,0
Yukon,Canada,North America,64.2823,-135.0,2020-04-18,9,0,0
,Kosovo,Others,42.602636,20.902977,2020-04-18,480,12,84
,Myanmar,Asia,21.9162,95.956,2020-04-18,98,5,5
Anguilla,United Kingdom,Europe,18.2206,-63.0686,2020-04-18,3,0,1
British Virgin Islands,United Kingdom,Europe,18.4207,-64.64,2020-04-18,4,0,2
Turks and Caicos Islands,United Kingdom,Europe,21.69400000000001,-71.7979,2020-04-18,11,1,0
,MS Zaandam,Others,0.0,0.0,2020-04-18,9,2,0
,Botswana,Africa,-22.3285,24.6849,2020-04-18,15,1,0
,Burundi,Africa,-3.3731,29.9189,2020-04-18,5,1,0
,Sierra Leone,Africa,8.460555000000001,-11.779889,2020-04-18,30,0,0
Caribbean Netherlands,Netherlands,Europe,12.1784,-68.2385,2020-04-18,3,0,0
,Malawi,Africa,-13.2543,34.3015,2020-04-18,17,2,3
Falkland Islands (Malvinas),United Kingdom,Europe,-51.7963,-59.5236,2020-04-18,11,0,3
Saint Pierre and Miquelon,France,Europe,46.8852,-56.3159,2020-04-18,1,0,0
,South Sudan,Africa,6.877000000000002,31.307,2020-04-18,4,0,0
,Western Sahara,Others,24.2155,-12.8858,2020-04-18,6,0,0
,Sao Tome and Principe,Africa,0.1864,6.6131,2020-04-18,4,0,0
,Yemen,Asia,15.552727,48.516388,2020-04-18,1,0,0
,Comoros,Africa,-11.6455,43.3333,2020-04-18,0,0,0
,Tajikistan,Asia,38.861,71.2761,2020-04-18,0,0,0
,Lesotho,Africa,-29.61,28.2336,2020-04-18,0,0,0
,Afghanistan,Asia,33.93911,67.709953,2020-04-19,996,33,131
,Albania,Europe,41.1533,20.1683,2020-04-19,562,26,314
,Algeria,Africa,28.0339,1.6596,2020-04-19,2629,375,1047
,Andorra,Europe,42.5063,1.5218,2020-04-19,713,36,235
,Angola,Africa,-11.2027,17.8739,2020-04-19,24,2,6
,Antigua and Barbuda,North America,17.0608,-61.7964,2020-04-19,23,3,3
,Argentina,South America,-38.4161,-63.6167,2020-04-19,2839,132,709
,Armenia,Asia,40.0691,45.0382,2020-04-19,1291,20,545
Australian Capital Territory,Australia,Australia,-35.4735,149.0124,2020-04-19,103,3,88
New South Wales,Australia,Australia,-33.8688,151.2093,2020-04-19,2957,26,1379
Northern Territory,Australia,Australia,-12.4634,130.8456,2020-04-19,28,0,9
Queensland,Australia,Australia,-27.4698,153.0251,2020-04-19,1019,6,738
South Australia,Australia,Australia,-34.9285,138.6007,2020-04-19,435,4,331
Tasmania,Australia,Australia,-42.8821,147.3272,2020-04-19,195,7,67
Victoria,Australia,Australia,-37.8136,144.9631,2020-04-19,1328,14,1172
Western Australia,Australia,Australia,-31.9505,115.8605,2020-04-19,545,7,340
,Austria,Europe,47.5162,14.5501,2020-04-19,14749,452,10501
,Azerbaijan,Asia,40.1431,47.5769,2020-04-19,1398,19,712
,Bahamas,North America,25.025885,-78.035889,2020-04-19,55,9,10
,Bahrain,Asia,26.0275,50.55,2020-04-19,1881,7,759
,Bangladesh,Asia,23.685,90.3563,2020-04-19,2456,91,75
,Barbados,North America,13.1939,-59.5432,2020-04-19,75,5,17
,Belarus,Europe,53.7098,27.9534,2020-04-19,5807,47,494
,Belgium,Europe,50.8333,4.469936,2020-04-19,38496,5683,8757
,Benin,Africa,9.3077,2.3158,2020-04-19,35,1,18
,Bhutan,Asia,27.5142,90.4336,2020-04-19,5,0,2
,Bolivia,South America,-16.2902,-63.5887,2020-04-19,520,32,31
,Bosnia and Herzegovina,Europe,43.9159,17.6791,2020-04-19,1285,48,347
,Brazil,South America,-14.235,-51.9253,2020-04-19,38654,2462,22130
,Brunei,Asia,4.5353,114.7277,2020-04-19,138,1,115
,Bulgaria,Europe,42.7339,25.4858,2020-04-19,894,42,161
,Burkina Faso,Africa,12.2383,-1.5616,2020-04-19,576,36,338
,Cabo Verde,Africa,16.5388,-23.0418,2020-04-19,61,1,1
,Cambodia,Asia,11.55,104.9167,2020-04-19,122,0,105
,Cameroon,Africa,3.848,11.5021,2020-04-19,1017,42,305
Alberta,Canada,North America,53.9333,-116.5765,2020-04-19,2803,51,0
British Columbia,Canada,North America,53.7267,-127.6476,2020-04-19,1647,81,0
Grand Princess,Canada,North America,0.0,0.0,2020-04-19,13,0,0
Manitoba,Canada,North America,53.7609,-98.8139,2020-04-19,254,5,0
New Brunswick,Canada,North America,46.5653,-66.4619,2020-04-19,118,0,0
Newfoundland and Labrador,Canada,North America,53.1355,-57.6604,2020-04-19,257,3,0
Nova Scotia,Canada,North America,44.682,-63.7443,2020-04-19,675,9,0
Ontario,Canada,North America,51.2538,-85.3232,2020-04-19,11561,591,0
Prince Edward Island,Canada,North America,46.5107,-63.4168,2020-04-19,26,0,0
Quebec,Canada,North America,52.9399,-73.5491,2020-04-19,17950,820,0
Saskatchewan,Canada,North America,52.9399,-106.4509,2020-04-19,315,4,0
,Central African Republic,Africa,6.6111,20.9394,2020-04-19,12,0,4
,Chad,Africa,15.4542,18.7322,2020-04-19,33,0,8
,Chile,South America,-35.6751,-71.543,2020-04-19,10956,133,4338
Anhui,China,Asia,31.8257,117.2264,2020-04-19,991,6,984
Beijing,China,Asia,40.1824,116.4142,2020-04-19,593,8,510
Chongqing,China,Asia,30.0572,107.874,2020-04-19,579,6,570
Fujian,China,Asia,26.0789,117.9874,2020-04-19,355,1,339
Gansu,China,Asia,35.7518,104.2861,2020-04-19,139,2,137
Guangdong,China,Asia,23.3417,113.4244,2020-04-19,1580,8,1490
Guangxi,China,Asia,23.8298,108.7881,2020-04-19,254,2,252
Guizhou,China,Asia,26.8154,106.8748,2020-04-19,147,2,145
Hainan,China,Asia,19.1959,109.7453,2020-04-19,168,6,162
Hebei,China,Asia,39.549,116.1306,2020-04-19,328,6,0
Heilongjiang,China,Asia,47.862,127.7615,2020-04-19,898,13,472
Henan,China,Asia,37.8957,114.9042,2020-04-19,1276,22,0
Hong Kong,China,Asia,22.3,114.2,2020-04-19,1025,4,602
Hubei,China,Asia,30.9756,112.2707,2020-04-19,68128,4512,63507
Hunan,China,Asia,27.6104,111.7088,2020-04-19,1019,4,1015
Inner Mongolia,China,Asia,44.0935,113.9448,2020-04-19,193,1,104
Jiangsu,China,Asia,32.9711,119.455,2020-04-19,653,0,643
Jiangxi,China,Asia,27.614,115.7221,2020-04-19,937,1,936
Jilin,China,Asia,43.6661,126.1923,2020-04-19,104,1,97
Liaoning,China,Asia,41.2956,122.6085,2020-04-19,146,2,142
Macau,China,Asia,22.1667,113.55,2020-04-19,45,0,20
Ningxia,China,Asia,37.2692,106.1655,2020-04-19,75,0,75
Qinghai,China,Asia,35.7452,95.9956,2020-04-19,18,0,18
Shaanxi,China,Asia,35.1917,108.8701,2020-04-19,256,3,252
Shandong,China,Asia,36.3427,118.1498,2020-04-19,787,7,765
Shanghai,China,Asia,31.202,121.4491,2020-04-19,635,7,521
Shanxi,China,Asia,37.5777,112.2922,2020-04-19,197,0,135
Sichuan,China,Asia,30.6171,102.7103,2020-04-19,561,3,554
Tianjin,China,Asia,39.3054,117.323,2020-04-19,189,3,174
Tibet,China,Asia,31.6927,88.0924,2020-04-19,1,0,1
Xinjiang,China,Asia,41.1129,85.2401,2020-04-19,76,3,73
Yunnan,China,Asia,24.974,101.487,2020-04-19,184,2,178
Zhejiang,China,Asia,29.1832,120.0934,2020-04-19,1268,1,1247
,Colombia,South America,4.5709,-74.2973,2020-04-19,3792,179,711
,Republic of the Congo,Africa,-0.228,15.8277,2020-04-19,143,6,11
,Democratic Republic of the Congo,Africa,-4.0383,21.7587,2020-04-19,327,25,26
,Costa Rica,North America,9.7489,-83.7534,2020-04-19,660,5,112
,Côte d'Ivoire,Africa,7.54,-5.5471,2020-04-19,847,9,260
,Croatia,Europe,45.1,15.2,2020-04-19,1871,47,709
,Diamond Princess,Others,0.0,0.0,2020-04-19,712,13,644
,Cuba,North America,21.521757,-77.78116700000002,2020-04-19,1035,34,255
,Cyprus,Asia,35.1264,33.4299,2020-04-19,767,12,81
,Czechia,Europe,49.8175,15.473,2020-04-19,6746,186,1298
Faroe Islands,Denmark,Europe,61.8926,-6.9118,2020-04-19,185,0,176
Greenland,Denmark,Europe,71.7069,-42.6043,2020-04-19,11,0,11
,Denmark,Europe,56.2639,9.5018,2020-04-19,7384,355,4141
,Djibouti,Africa,11.8251,42.5903,2020-04-19,846,2,102
,Dominican Republic,North America,18.7357,-70.1627,2020-04-19,4680,226,363
,Ecuador,South America,-1.8312,-78.1834,2020-04-19,9468,474,1061
,Egypt,Africa,26.820553000000004,30.802498,2020-04-19,3144,239,732
,El Salvador,North America,13.7942,-88.8965,2020-04-19,201,7,44
,Equatorial Guinea,Africa,1.6508,10.2679,2020-04-19,79,0,4
,Eritrea,Africa,15.1794,39.7823,2020-04-19,39,0,3
,Estonia,Europe,58.5953,25.0136,2020-04-19,1528,40,164
,Eswatini,Africa,-26.5225,31.4659,2020-04-19,22,1,8
,Ethiopia,Africa,9.145,40.4897,2020-04-19,108,3,16
,Fiji,Australia,-17.7134,178.065,2020-04-19,17,0,0
,Finland,Europe,61.92411,25.748151,2020-04-19,3783,94,1700
French Guiana,France,Europe,3.9339,-53.1258,2020-04-19,96,0,64
French Polynesia,France,Europe,-17.6797,149.4068,2020-04-19,55,0,2
Guadeloupe,France,Europe,16.265,-61.551,2020-04-19,148,8,73
Mayotte,France,Europe,-12.8275,45.166244,2020-04-19,271,4,117
New Caledonia,France,Europe,-20.904305,165.618042,2020-04-19,18,0,15
Reunion,France,Europe,-21.1151,55.5364,2020-04-19,408,0,237
Saint Barthelemy,France,Europe,17.9,-62.8333,2020-04-19,6,0,5
St Martin,France,Europe,18.0708,-63.0501,2020-04-19,37,2,19
Martinique,France,Europe,14.6415,-61.0242,2020-04-19,163,12,73
,France,Europe,46.2276,2.2137,2020-04-19,151808,19694,35973
,Gabon,Africa,-0.8037,11.6094,2020-04-19,109,1,7
,Gambia,Africa,13.4432,-15.3101,2020-04-19,10,1,2
,Georgia,Asia,42.3154,43.3569,2020-04-19,394,4,93
,Germany,Europe,51.165691,10.451526,2020-04-19,145184,4586,88000
,Ghana,Africa,7.9465,-1.0232,2020-04-19,1042,9,99
,Greece,Europe,39.0742,21.8243,2020-04-19,2235,113,269
